Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
69,0.6282565938100043,B,-0.9774476666350193,X,2,0.10187744177740132,Green,-0.3238509378683419,120,Cat,257
51,0.4506671206067313,A,-1.224962756530279,Z,1,0.4174385261444883,Red,-0.5685141177115781,189,Cat,251
22,0.07876093304636989,A,-0.7075339168824166,Y,3,0.8159504980652273,Green,0.5162873424327697,168,Bird,252
88,0.6696611616328767,A,-0.8104997409185407,X,29,0.6543001814839939,Red,-0.8152612714490838,196,Cat,248
53,0.13780298768126786,B,-0.2055954310453375,Y,14,0.6810279049277278,Red,-0.8743261072879215,141,Bird,212
36,0.6711861221591816,B,-0.42662438037789724,X,45,0.2269260320095785,Red,0.38197455076590375,162,Dog,261
68,0.9791764972000584,C,0.4236162120725045,Y,34,0.32505986094082606,Green,-1.7915512830887799,101,Bird,235
36,0.5319726586169528,B,0.8084922744288519,X,22,0.9558112108809276,Red,-0.48272191737904013,186,Bird,251
52,0.2140846545026608,C,-1.5290056365971425,Y,36,0.8469252572583137,Blue,0.8558368220269195,150,Bird,240
53,0.6252837508795982,C,-0.25065057443684424,Y,15,0.16492173671132349,Blue,-1.8336008619132829,192,Cat,236
82,0.5129296877912829,B,-0.9499246437962541,Y,37,0.5446930709856821,Red,-1.7608574113284678,117,Dog,218
50,0.533140263610646,B,-1.0851663211038924,Z,10,0.49050726732809236,Green,-1.4339867851984731,134,Cat,257
80,0.4781069461199968,B,-1.5688016350846476,X,9,0.4436598592100167,Red,-2.731171433338019,109,Cat,223
41,0.6737405742435558,B,-1.6426894821953608,Z,35,0.47061357137398574,Red,1.8966659641477734,138,Bird,262
18,0.571945362407002,A,-0.5191259997204939,X,46,0.6428885098725157,Blue,0.12048426351309095,196,Cat,299
22,0.9869950774543729,B,0.39290783333463597,Y,42,0.9671494168769895,Green,-0.6704555730003404,131,Bird,254
66,0.8258634210423188,C,0.3893470228067903,X,17,0.8753253392608012,Green,-1.2901548585092915,136,Dog,203
21,0.26469837771100657,C,-1.0526792839030832,X,47,0.8751264036036214,Red,2.2012140670679763,186,Dog,224
44,0.7257565219049736,A,-1.153820886643598,Y,18,0.7033767330701107,Green,0.6550189462465159,164,Bird,260
47,0.21430034938473452,A,0.23924485380013444,Y,49,0.01758763425244847,Red,-0.12838653487371124,116,Dog,230
39,0.7823464080813912,B,-0.4317426573035036,Y,25,0.4404605329387381,Red,1.2195191727786865,135,Cat,220
29,0.14755763997734217,A,0.8897101816034021,X,35,0.5111262351744643,Blue,0.3887600256235102,126,Cat,293
54,0.4735538335472381,B,-1.1107211447182976,Y,16,0.842491305025664,Green,-0.5019795795380165,147,Bird,204
90,0.7906061983060746,B,-1.8577109514317192,Y,45,0.922842061145722,Green,-0.6064123412929866,138,Dog,267
85,0.2801127023065654,A,0.6124842102978152,X,49,0.4515458847890854,Blue,-0.5903991287825971,164,Cat,295
17,0.8371191251316631,A,-1.8900392636050203,Z,25,0.30045963342215753,Green,-1.0160229592371257,137,Cat,204
80,0.644150709033972,C,-1.4457999022463426,X,16,0.33735470249685284,Red,1.1115754419045416,161,Dog,215
60,0.39752232910721585,A,-0.669228389697547,X,41,0.5786622558276014,Green,-0.51798130500021,113,Cat,290
31,0.42341670930627184,A,-0.2849934417508762,X,24,0.2749719568297363,Green,1.3531846761807327,167,Dog,211
73,0.9259915339198553,A,0.6014773275666383,Y,12,0.9107387256807415,Green,-0.8286862235448786,195,Cat,264
95,0.21779100001237928,C,-1.0142181770395167,X,35,0.4186519809039032,Red,-0.5990199364726209,184,Dog,265
78,0.6933626151747102,B,1.317711726208887,Z,9,0.9900641684660827,Green,-0.4524144377819984,146,Bird,271
49,0.7072942057415355,C,-1.5160985818001365,X,48,0.1095152473396388,Red,-0.8990764005252774,142,Cat,242
2,0.9224496931836367,A,-0.37193894006746886,X,37,0.1878792342729354,Blue,-0.586427598445643,101,Cat,297
48,0.7131642687573406,A,0.8301549592649,Y,32,0.511590685649486,Red,0.5505758032849472,188,Dog,224
14,0.584467418058375,A,0.8830936491984772,Y,19,0.8683053732447864,Blue,1.2019929469918094,137,Bird,297
59,0.9025225390162929,B,-2.9550259487769304,Z,22,0.35395310992374507,Blue,0.2990658096979708,158,Cat,245
97,0.829132029648398,C,2.707944141783535,X,45,0.8374678742598645,Red,-1.1906823583185313,147,Dog,200
99,0.7167764548342263,C,-0.32222817278141624,X,34,0.42545258647814765,Red,-0.5995028195641138,177,Bird,277
58,0.032578382392174476,B,0.2784453374190063,X,19,0.8529920350321194,Blue,-0.5786202343223985,112,Dog,231
58,0.3735204182403614,C,-0.3336388799719015,X,12,0.27743143037522344,Blue,1.70050577879459,143,Dog,260
51,0.6318896722018543,B,2.1351538879952523,X,18,0.4718917476494854,Green,0.985555297061107,118,Bird,228
84,0.522250524356765,B,1.2893437409279578,X,5,0.27873131603439083,Red,1.2142107381114733,111,Dog,247
2,0.31931832649784386,C,2.1075069382383202,Y,26,0.21522352550807522,Blue,-0.7089511969589625,159,Cat,282
41,0.1444239155097765,C,0.4732330748923653,Z,27,0.4211457202976201,Red,-1.273452877635327,130,Cat,293
83,0.5529965826889216,B,0.912147027016459,X,20,0.33470675222348956,Red,0.5733773107347827,133,Bird,222
82,0.285917575862213,C,-1.0446187930902044,X,8,0.7871469563379161,Blue,-0.4602124028683711,140,Cat,268
16,0.23300048980899635,B,-0.2645963657171757,Y,16,0.7476385569931068,Blue,0.2915857982388421,122,Bird,286
4,0.39895822705493356,C,0.912954620306918,X,2,0.3585534031696779,Red,0.41246819014486247,172,Dog,298
12,0.7854914332142686,C,0.31824563798746663,Y,45,0.9922739611887471,Green,-0.3951124404049872,115,Bird,252
29,0.4878535023663122,C,0.1057043387164432,Z,1,0.9738378148804013,Blue,1.0041108560006486,187,Cat,270
7,0.21649221049866996,C,-0.7756687991346262,X,5,0.9178334776778035,Red,-1.4603995592694727,171,Cat,294
14,0.11690314228004839,C,1.1654714207692924,Z,31,0.5865079929985455,Green,0.10939647148495081,130,Bird,277
12,0.49898726377479996,A,1.151280275071432,X,23,0.4123107418394203,Red,0.6784901527124055,154,Cat,290
99,0.7943663984222346,A,1.0422088065347175,Z,21,0.31302294884240245,Red,1.702266372951124,195,Bird,286
5,0.6528180236539404,C,0.29203797700007733,Z,12,0.01503206893470821,Blue,0.13481440190171345,141,Cat,225
81,0.23214888014324964,C,0.010104551055929837,X,4,0.631806731825853,Green,1.2574287773257453,122,Bird,270
32,0.4367065856894923,C,1.1241323862320856,Z,37,0.5531619099085279,Red,1.1917601211469642,137,Cat,220
74,0.8552303633440688,B,0.9368004830208964,Y,11,0.629871515564094,Green,2.3368015185029716,199,Cat,287
43,0.1776559078528389,A,-0.8927063153854309,Y,42,0.5759549124358952,Green,0.3237346933957966,195,Bird,280
81,0.532080570682897,B,0.3163477058465088,Z,40,0.13771594148022148,Blue,2.0520795183370004,122,Cat,259
69,0.35623150876084153,A,0.6580514258052779,Z,9,0.6953793900848946,Red,0.8100651262553572,186,Cat,254
45,0.12417975482951937,A,-0.6731031618491319,Y,26,0.3604357747203051,Red,-1.5341376632485517,196,Dog,272
9,0.049903920910898236,C,0.9034402784012313,X,39,0.5162948331501069,Blue,0.02873527668600165,125,Dog,278
49,0.5558713846457952,C,0.7176562903296481,Y,27,0.3656537737360924,Blue,-0.9165515598032473,139,Dog,267
33,0.020748873740378926,B,-0.4163052745785527,Z,29,0.021999870222929707,Red,1.5302566961290138,102,Bird,287
18,0.10344611669293491,B,-1.3567890283762778,Y,46,0.8765538213142944,Blue,0.16857748482925433,100,Bird,294
9,0.3475642811617412,C,0.5862408439925321,X,43,0.1487334432942765,Red,-1.3195547808650436,176,Cat,211
62,0.04352018535576274,C,1.9646122498915382,Y,25,0.5821730627718543,Green,0.8827713067941458,190,Cat,207
57,0.40044522645188485,A,0.25539910805492794,X,18,0.8831310136131305,Green,1.3215497051568867,149,Dog,216
29,0.130365024176891,A,0.6413831774032035,Z,30,0.22132924962362988,Blue,-0.4031736653441518,126,Cat,242
78,0.34987309070015393,C,-1.1653351635933518,Y,8,0.4120147326288732,Green,-0.44704008646221904,143,Bird,208
25,0.7911596870900682,A,-0.047789632786682704,Y,2,0.3777319819015823,Red,0.20166797445578635,185,Bird,216
15,0.626364344476658,B,-0.11146100758178112,X,22,0.0892204804298099,Green,-1.8106795171661254,154,Cat,215
6,0.44540107778750915,A,-0.8864148716734289,Y,21,0.4235172707969417,Green,0.7097195705415921,174,Cat,250
42,0.09183330785516042,C,0.4397855131384423,Y,39,0.4794784861324771,Green,1.691311662383325,114,Bird,234
29,0.6191496593147331,A,0.40139339611613956,X,26,0.026597332087300085,Red,-0.6506935435131023,193,Cat,251
79,0.16370965250905034,C,-0.29414256957527635,Y,29,0.4881437573990032,Blue,1.8430591681118977,181,Bird,276
93,0.07658634386161489,A,-0.012734156097016527,X,5,0.09383012754199826,Red,0.9948246770143582,143,Dog,211
4,0.6639960174596078,B,2.052948439459977,Z,46,0.8924626593563648,Blue,-0.07702286192243937,187,Bird,293
82,0.9120598978210075,B,-0.6206088421320175,Y,14,0.6501577480148687,Green,0.6348357733216121,195,Bird,266
57,0.46059343677052234,C,-1.131355877651909,X,35,0.05642693258579823,Green,1.5976885886548708,185,Cat,268
49,0.04099591060811403,C,-1.15537654949297,X,6,0.8270430180725109,Green,0.14181814537521223,168,Dog,212
44,0.880297717418541,C,0.24915245847302597,Y,23,0.36159944939871513,Red,0.3925713400839369,168,Bird,212
80,0.06697376612357409,A,-2.544517182301781,X,17,0.22561713920859328,Green,-0.5354770725948439,121,Dog,227
75,0.8675132427015871,A,-0.5103234626993076,Z,24,0.2539212161238158,Red,-0.11987642864821618,161,Dog,246
14,0.39181937322293103,A,-0.9686695016832657,Z,40,0.5977185873650079,Red,0.70080009320114,150,Cat,243
3,0.3653945386230897,B,-0.057251567746186574,Y,29,0.08155293465165148,Blue,-0.18035110173841615,138,Bird,262
62,0.5427973794564518,C,-0.053099299605372734,Z,30,0.05874513625782851,Blue,-0.5034377627443817,121,Dog,268
64,0.9570848174442188,A,0.34474128776704427,Y,24,0.627513046575449,Blue,1.150986528403797,106,Dog,219
45,0.8987405450859782,B,0.6155190234254585,Y,35,0.9819094694031928,Blue,0.48250344635053594,149,Bird,291
82,0.4703300883047672,C,1.141797099614418,X,47,0.4834284142895443,Red,-0.4801130958689725,153,Bird,235
58,0.6958232310238185,B,-0.3536512831398441,X,37,0.41328332702368786,Red,1.752802975094481,184,Bird,244
20,0.5804292523434124,C,-0.6663237815445242,X,2,0.9471977027459388,Blue,2.113616635772922,198,Bird,281
58,0.6934615790631674,A,0.8526322267071527,X,21,0.24099058108957372,Blue,1.0146002152810452,173,Dog,256
89,0.829327460062097,B,-1.6589689578926463,Y,40,0.2405410331349186,Blue,-1.1946566430445786,111,Dog,286
57,0.03449382886859387,B,0.7573635312088819,X,41,0.9051161130606655,Blue,0.4070352117582124,161,Cat,290
77,0.3257598539278975,B,0.1430229087468902,X,5,0.6469311795989625,Blue,0.5886204393916044,186,Bird,201
68,0.9593291082338672,C,0.44903948583537623,Z,35,0.053783788387651965,Blue,-1.584962961705255,137,Dog,241
78,0.9493363085249241,C,0.3649673802584513,Y,44,0.6739774079204448,Blue,1.1920699040233593,176,Dog,249
97,0.011220889977462511,B,0.1364299708993652,Z,35,0.8200315412565069,Green,0.20915992253546514,166,Bird,230
92,0.20144012992236626,C,0.17716376086239624,Z,19,0.27395331774196297,Blue,1.1225744723452835,169,Bird,281
52,0.9937700423443627,B,-1.1105884123210954,Z,16,0.3828928742815162,Blue,-0.3055350491974257,193,Cat,247
37,0.4928250758994859,A,-0.6512581846998245,X,25,0.19767661789187496,Red,0.4842206859748517,140,Dog,286
8,0.5728660039668526,B,1.7773057017925924,Y,16,0.6333462694818437,Blue,0.5319098737207835,166,Dog,279
44,0.16642018552245252,B,0.6728576876858687,Z,31,0.6641948691941362,Blue,0.18858776355993406,101,Dog,225
98,0.8943356087585296,C,1.0606030025775692,Z,33,0.06853583141797215,Blue,0.4913832982292309,156,Dog,224
5,0.23126429964911288,C,-0.3453718176791336,Y,17,0.6777046509190993,Red,-0.1371079230451748,158,Cat,234
69,0.18964763001953655,C,0.07935946765028604,X,21,0.658454584151527,Red,-1.1830384266335168,129,Bird,285
31,0.22812240332032818,A,0.5266941014666915,Z,35,0.03513445842301932,Green,-2.0416872385972753,160,Bird,272
45,0.9196217026410087,A,1.2057074728833355,Y,49,0.5553700761348718,Red,-0.6173491642993111,191,Bird,233
9,0.7028467071768492,A,-0.15263704112025414,X,23,0.6139384335856654,Red,0.7908135832109439,148,Bird,244
32,0.7685963944902751,C,0.4770673437093948,X,49,0.4301556571818368,Green,-1.038843090434755,148,Dog,222
33,0.37703635818425274,B,0.7106968339888026,X,16,0.9013171755954631,Red,1.0608052048854462,142,Cat,290
67,0.9091770149305614,B,0.9349095836332435,X,38,0.3283693193971211,Green,1.3911858261826548,197,Bird,273
30,0.7894079523393898,B,-0.20163104021858924,X,14,0.06717837200184562,Green,0.4727183896331791,194,Bird,215
76,0.7505973625073212,C,1.281723539594864,Y,40,0.6718529949706552,Red,-0.1659559603292006,116,Dog,203
29,0.9709402836729517,C,-1.4224580693036881,X,41,0.6052202523433196,Red,1.024708250886757,157,Bird,253
3,0.36619683079334864,A,-1.129488142842377,Z,33,0.9890585105829619,Green,1.1570181458756805,172,Bird,294
90,0.6109736467958812,C,0.48066050341510047,Y,21,0.23130828097626188,Green,-0.2251070407217466,119,Dog,267
57,0.9099296989772162,B,0.45429005331010325,Z,17,0.3954943864138103,Green,0.08481266916436946,176,Cat,252
30,0.7908889431859525,A,-0.23494733119864472,Z,4,0.4611797969606496,Green,-0.8134961507455988,153,Dog,213
9,0.563378958225615,A,-0.4422838959616578,X,16,0.861507887186512,Red,0.2862006366083348,190,Cat,279
26,0.07621368478019885,C,-0.4289510596889833,X,30,0.41456799172910164,Blue,-2.066957338284534,199,Cat,282
2,0.6527234395556732,A,-0.8990486738412317,Y,44,0.7721483245249682,Green,-0.29253623524650824,157,Cat,202
62,0.5265555568678522,A,-0.04494007610311573,Y,45,0.1569427265212563,Red,-0.8532260813864838,103,Dog,241
3,0.1841804614846264,C,-1.5560479688496316,Z,34,0.4097843937452187,Green,-0.08808308933413563,190,Dog,266
46,0.8822531233425974,A,1.1320130234217545,X,22,0.15497744831596716,Blue,-0.7952049439529283,171,Bird,249
68,0.34324859489874326,B,0.3818751771815286,X,44,0.9496788649410193,Red,-1.9130780069388953,163,Dog,219
25,0.38747989351729695,C,1.2937679234012505,Z,42,0.17775730435845416,Red,-0.6538905120515981,108,Dog,254
51,0.6724015487964106,B,0.16104384076366418,X,29,0.4190727335504364,Blue,-0.47567276305612655,184,Cat,265
13,0.48879874204124096,B,-0.0371742349848348,Y,47,0.08226072295998466,Blue,1.0652297147049856,134,Bird,283
44,0.08928107627914939,B,0.12544451927625772,Z,5,0.9213835219980818,Red,-0.6410732886265187,127,Bird,252
35,0.38744161735523475,B,-0.6995311882544853,X,1,0.6238187674358009,Blue,-0.8475246761846134,126,Dog,225
55,0.09446611793823312,A,-1.243450801924478,Z,40,0.9624562625810473,Red,-1.191892326910528,170,Dog,218
87,0.1907504031233812,A,-0.9845076887256973,X,25,0.04227163522177613,Blue,1.1425493813047638,149,Dog,262
9,0.007174438350453838,C,-0.4263025181792531,X,6,0.1749785089541931,Green,-0.22301649484656627,144,Dog,232
2,0.1813130814846622,C,-0.883348604657946,X,23,0.38004882664636286,Green,0.2723275345295084,197,Cat,297
61,0.3304473539983609,B,1.3487182033101404,Y,33,0.6213599015956436,Red,-1.5437857284138254,113,Bird,227
41,0.5382184337322946,B,-0.7053696049451256,Z,14,0.32951767307201796,Red,-1.754842195372239,128,Cat,247
44,0.9192772111827322,C,0.3936251091857943,Y,42,0.7118740203983907,Red,-0.9018757267892956,159,Bird,252
64,0.5403268672420553,C,0.5843608316205889,Y,36,0.16512954688166626,Green,1.6232236547138759,128,Bird,255
31,0.7056035413643416,C,1.237438552564681,Z,18,0.6006365585782093,Green,-1.0914075440452322,156,Bird,248
47,0.3576770913057742,C,0.6816618422576785,Z,40,0.39796617770793985,Red,-0.6261169394664815,160,Cat,277
2,0.7516307935672674,B,-0.17346228923435192,X,44,0.5082409786985201,Blue,0.01291255822882078,184,Bird,262
96,0.6204687460514774,C,1.7059709782777823,X,10,0.5696330610708844,Red,-0.6251575254527275,159,Cat,213
82,0.45979401327486125,A,-1.2440115841734893,Z,45,0.05989588026040671,Red,0.47846390032448194,165,Bird,228
77,0.19376879489122578,B,-0.9400765619359723,X,39,0.9240242612768649,Red,-0.8310781489804725,150,Cat,252
69,0.30354090799729894,A,0.21992111489591223,X,49,0.7860918351512605,Blue,-1.1010117260064118,109,Bird,225
58,0.6209460873757551,C,0.08587785416985415,Z,12,0.44245578873972435,Green,2.7178263772691684,187,Cat,232
44,0.42605632436457297,A,0.8171261395614118,Y,38,0.5474694984274203,Blue,-0.9367605169215862,190,Dog,268
74,0.8893865567490519,C,0.1605519383122771,Z,23,0.03253560302728509,Green,0.795161999338613,150,Cat,265
56,0.2348402715355853,A,0.3690347090314865,Z,7,0.49794733350803433,Green,-0.942237574147252,195,Dog,272
43,0.07307265225327231,B,0.9961663543986442,Y,45,0.4263159412754096,Blue,-1.5409470331588948,186,Cat,218
89,0.5893485765054844,A,0.14077359958166677,X,46,0.37448526691904904,Green,-0.09025896078256421,147,Dog,290
34,0.886050840190076,B,0.679593987031822,Y,25,0.8153521336376442,Blue,-1.3409047694257348,156,Dog,258
30,0.36473902943978864,A,-0.7556409030768438,Y,13,0.18192437452303167,Green,-0.3931453714982829,151,Cat,290
71,0.6477113348681651,A,-0.6896687017269431,Z,38,0.1763102495340083,Red,-0.7958455275300585,199,Bird,289
70,0.23141262217714864,B,0.8810347536387857,X,19,0.5216778260977903,Green,1.251851220447895,156,Bird,277
55,0.5584719216726883,B,0.12102247537725104,X,45,0.6871438288499359,Blue,-1.541938839029546,184,Bird,202
67,0.7867921008626532,C,0.16929422476892492,Y,22,0.022440529508664486,Green,0.6758862424115755,185,Bird,257
13,0.8670315987766839,B,-0.6935078253421025,Z,41,0.545840490244969,Red,0.2851061089985153,186,Bird,220
3,0.10511912985239669,B,-0.40869021434895747,Y,11,0.29869912872872884,Blue,-0.2290842842252286,111,Bird,245
26,0.35637451629324546,C,0.2867047128859801,X,42,0.7568815180210028,Red,-0.7581555019762545,176,Cat,239
57,0.6396444419358702,B,-0.30109952146951935,X,3,0.4688719069766102,Red,0.1722768509421236,133,Dog,271
24,0.034722868093652215,B,-0.8619461864213049,Z,19,0.8340752650577078,Red,0.22528671962509728,188,Cat,269
53,0.690615200150827,A,-0.8503223648181184,Z,27,0.3969759755202963,Blue,0.3937478584509387,165,Dog,265
70,0.5280338828038271,C,-0.6373315185492832,Y,7,0.8270895487742987,Green,-0.2691343473563661,140,Dog,256
43,0.2885662792200264,C,-0.338943617059692,Z,37,0.7165070842141764,Red,-1.1450229233593685,153,Cat,205
60,0.8146544505940505,A,-0.2765153631926253,Y,27,0.8282573867905232,Blue,0.8784642227347697,120,Dog,258
58,0.29005071229577517,C,1.5683767552476677,Z,47,0.8124204632166663,Green,-0.0034426539260053453,194,Cat,238
49,0.9914150462038034,A,0.9241743496437154,Y,34,0.48636441848332257,Green,-0.6128818623196808,117,Cat,274
42,0.8163701891133404,B,0.29691980691013375,X,11,0.3680914081188017,Blue,-1.0015984418853472,179,Bird,268
76,0.7079805013830877,C,1.8623919682037862,X,38,0.7651448408800825,Blue,0.92246742174328,177,Dog,273
66,0.061347557962646015,B,-0.11554283727522563,X,5,0.3615240767829393,Green,1.384358141647792,196,Bird,251
11,0.9043103719872735,C,0.4754842677138316,X,7,0.0893965703860583,Green,0.5753386410954391,145,Cat,237
98,0.7900553057375509,B,0.32881365304226085,X,36,0.85884464740688,Red,0.6424490508660609,106,Cat,270
90,0.22902507929180227,C,0.4725455175524111,X,5,0.39719823686128986,Green,1.1723839190973795,137,Dog,299
18,0.392248181326889,C,-0.7484219693469809,Z,5,0.13260395076306875,Red,-0.361858293401722,119,Bird,281
85,0.26863155161914287,B,-0.3044375767552746,Z,27,0.6464768126899502,Red,2.1341010272322594,103,Bird,273
52,0.9844160341810665,A,-0.8115319212995957,Z,29,0.889773247831306,Green,-1.0595693928394825,110,Dog,256
46,0.8541964448055595,C,0.40765760210381713,Y,27,0.8609655210028277,Blue,-0.24336422386370005,105,Cat,206
44,0.9302253026951025,A,0.0033274195831950867,Z,32,0.5544468207256715,Green,-0.7715574564182724,106,Cat,235
22,0.7887742363754299,A,-1.8821688290795302,Z,25,0.08807111701729553,Red,0.06358825146004865,144,Dog,294
53,0.4563482410702475,A,0.5135521968628918,Y,42,0.6966030818587089,Green,1.7309123506152988,129,Dog,249
59,0.20543424981468505,A,0.21673645419964271,Y,34,0.6088287001535817,Green,-0.23840514314558495,186,Dog,271
94,0.2080801569097338,A,1.7042274944929616,X,15,0.2101483389392339,Blue,0.4215847232555594,127,Bird,239
30,0.151682848366677,A,0.9270134448498357,Z,41,0.9005402563215539,Red,-2.9081428790148807,198,Dog,273
8,0.546649550303397,C,1.112836743549456,Z,34,0.0866677372357344,Red,0.42769056443871606,155,Cat,239
98,0.9199665228636426,A,-1.1288409140151705,Y,35,0.3730382585547717,Red,0.9984712014387791,100,Dog,250
57,0.9917980700457663,C,1.1182243195810908,X,20,0.09453305312665661,Red,0.12294142758737593,187,Bird,291
73,0.2872998000367648,C,-0.1948963925084862,Z,24,0.9119448566283526,Blue,-1.0662995427485744,159,Bird,289
20,0.6973145402967293,C,-0.691917185342424,Y,34,0.03538412910947197,Blue,-1.2004650039057503,147,Dog,219
25,0.5970980156103778,B,-2.3454169345679317,Y,34,0.4257647768239601,Red,-0.5545381232539944,127,Cat,201
19,0.4889361168763111,A,1.3133702511779946,Z,46,0.8617786866737279,Green,-1.208838794034574,154,Dog,286
5,0.6657686438120414,B,-0.2845732452789791,Y,27,0.25138233910222474,Red,1.5759957513931144,197,Bird,222
75,0.37136301898006896,A,-0.12221902904728241,Y,21,0.10501227056179518,Green,0.4675005189683558,180,Cat,280
79,0.9444847750934495,B,0.32103686786465296,Z,33,0.12700433158170354,Red,1.4446819695185904,187,Bird,240
72,0.705448867706337,C,1.862299802347153,X,39,0.4049350942101494,Blue,-0.2891011483545073,130,Bird,256
83,0.7542010919924448,B,-0.22583585970728187,Z,40,0.428581859293113,Blue,-0.7645126289536387,119,Bird,220
87,0.24242209500607392,C,-0.015432719684975858,X,44,0.7180769373595963,Red,-0.7029285693850487,158,Dog,238
27,0.16858200349761943,B,0.9686490064537576,Y,36,0.23792866406483826,Green,-0.46220371334055665,128,Bird,225
40,0.394340793094323,A,-0.27911453112993967,Z,25,0.7018396795944777,Green,-0.494347045573536,127,Dog,294
96,0.766672485336154,A,-0.8312240544639494,Z,7,0.99897597905257,Green,1.2217917572171233,177,Dog,271
26,0.9387959097528575,B,-2.1883722921684576,X,10,0.8642508729312879,Blue,0.91364626771617,141,Dog,250
27,0.4273298259740078,B,1.3362840635003845,Y,10,0.6355743406977762,Green,0.2708775925322395,163,Bird,270
62,0.774156792497166,A,0.2387283283560764,Z,38,0.9399125010530999,Green,-1.659737180892973,125,Bird,220
83,0.47040761946680953,B,0.5460577375638241,Z,24,0.9911091724571401,Green,0.2950555301892179,110,Bird,257
50,0.2952282495554638,B,-0.4861731870638999,Y,44,0.5702738913611044,Blue,-0.3107965495482552,115,Cat,249
42,0.7392651507258476,A,0.6797437943734773,X,10,0.27363012572656464,Red,1.4062351039421817,135,Cat,222
29,0.7982021339813272,C,-0.5837963658540882,Z,45,0.9149832595980723,Blue,0.8954319457276122,128,Cat,276
39,0.20284079408068023,A,0.1626706066442845,Y,26,0.8441947755876181,Blue,0.14216280130518383,190,Cat,241
60,0.30516950204533067,A,0.10780395752861958,Z,30,0.08461126150388598,Red,-2.097694365276756,128,Cat,241
41,0.49477684347366224,B,1.1293376791865164,Z,27,0.9363747017822337,Red,-0.1360955468660721,127,Bird,291
33,0.1865218297668767,A,0.6470066499113067,Z,44,0.36621983720519846,Green,-0.6533046868303847,195,Bird,239
83,0.9288342987537925,A,-0.6265411144106177,X,19,0.32208590884549937,Green,0.40534096397815805,126,Bird,226
83,0.5913339125607484,B,0.6012751811297552,Y,1,0.3432693571641372,Red,-1.1421221524151952,110,Dog,295
97,0.12120327737169267,B,-0.36712099348696847,Z,33,0.3200183149719248,Green,0.2623424791565199,144,Dog,219
16,0.18402986468246207,C,-0.8122284967914727,Z,11,0.5160251795111942,Red,-2.218162678728989,171,Bird,261
23,0.9543553453248445,A,0.5509796543035121,Z,34,0.5797737217715125,Green,-1.3856160909877713,155,Bird,212
7,0.7381685856966183,C,0.1939913289490852,X,38,0.42563543742445886,Blue,-0.8798549646255367,148,Bird,241
26,0.7344050845049861,C,-1.1959299587973575,Z,16,0.4125789572005035,Green,-0.5461828057902709,152,Bird,265
96,0.07249859400505454,C,-0.5152036293576422,Y,1,0.7373137946255321,Red,0.38891585876857615,167,Dog,242
12,0.895298837708947,C,0.7454097586955774,X,41,0.0030275382779231252,Red,-1.655051810193769,151,Dog,282
72,0.4437353625586046,A,0.38911495434451604,Y,28,0.9468864615542969,Blue,-0.6411758311122826,175,Bird,248
5,0.6597173226399262,A,0.43104563832533926,Z,15,0.7144336561361964,Green,-0.6157393624640694,131,Bird,278
92,0.959689219114014,A,1.845339877174641,Z,16,0.7072525285834177,Red,0.6879988525855018,158,Bird,290
69,0.10001238035655691,C,0.9959989643864737,X,46,0.4219633662085852,Green,-0.1917249237996095,175,Cat,211
49,0.4822764594865787,B,-0.11678633986612308,Z,32,0.9657868216382822,Red,-0.9673764777461703,163,Bird,239
26,0.04961273666193178,A,-0.40394699351913865,Y,39,0.00032323168081394016,Green,-1.0788298815688058,155,Bird,273
5,0.49954542332371543,C,-0.6801300148897855,Y,1,0.07648141011602783,Blue,-0.5527782524048325,159,Bird,291
22,0.25225941048757106,C,-0.45978281176458946,Y,48,0.8040643031418986,Green,-1.648416857080441,124,Cat,267
79,0.9110655292738706,C,-1.5991421051070394,Z,9,0.7387008811347197,Green,1.625875154854668,187,Cat,203
13,0.39849249427308686,C,-1.2160959049742,Z,29,0.27135549616436894,Red,-0.004358430940046225,183,Bird,291
28,0.6338724460520792,C,0.657761203944672,X,25,0.5947598801286852,Green,-0.9135480839570614,149,Cat,241
33,0.860287264814549,C,1.5347775976944225,X,11,0.5320528511847618,Red,-1.0544648238596173,106,Cat,292
23,0.9836918584171765,A,0.05523249851304364,Y,42,0.5271147441535922,Red,-1.207317958680624,195,Dog,211
97,0.503819370328546,B,-0.7026217584139672,Y,11,0.595561304386709,Green,0.37117815414752814,105,Bird,221
18,0.4557577028614559,A,-3.404486485931853,X,6,0.9937352970126913,Red,-1.6533770954016203,182,Dog,267
30,0.07573964529645871,A,1.7038626169752848,X,34,0.9873449431978619,Blue,-0.1779906450866065,151,Bird,288
26,0.012738943337215036,C,-1.3385225220510168,Y,44,0.9816816942349633,Green,0.5736247871843808,117,Bird,271
16,0.6088020924984962,A,-1.472109706327306,X,14,0.5486843909470371,Blue,-0.5859582646638467,111,Cat,292
77,0.06546435214764601,B,-0.29745121765773147,Z,8,0.31809389290233503,Green,-1.011871067235585,136,Bird,270
39,0.38037893703847325,B,-0.04232590964298583,Z,25,0.5601100384358131,Red,0.8376983725364874,109,Cat,207
33,0.003606436106461497,C,0.010363113109881228,X,4,0.6226884933467076,Blue,-1.131934032846908,186,Cat,217
26,0.6152274989656707,B,-0.8549415617525271,X,31,0.3114380687361009,Blue,-0.2776884195771628,181,Dog,289
